index,campaign,pdays,pdays_d,previous,poutcome,y
23292,1,-1,-1,0,unknown,no
23293,3,-1,-1,0,unknown,no
23294,3,-1,-1,0,unknown,no
23295,2,-1,-1,0,unknown,no
23296,5,-1,-1,0,unknown,no
23297,5,230,230,1,failure,no
23298,3,-1,-1,0,unknown,no
23299,2,-1,-1,0,unknown,no
23300,1,-1,-1,0,unknown,no
23301,7,-1,-1,0,unknown,no
23302,2,-1,-1,0,unknown,no
23303,1,-1,-1,0,unknown,no
23304,2,-1,-1,0,unknown,no
23305,10,-1,-1,0,unknown,yes
23306,1,-1,-1,0,unknown,no
23307,2,-1,-1,0,unknown,no
23308,1,-1,-1,0,unknown,no
23309,1,-1,-1,0,unknown,no
23310,1,-1,-1,0,unknown,no
23311,1,-1,-1,0,unknown,no
23312,2,-1,-1,0,unknown,yes
23313,3,-1,-1,0,unknown,no
23314,2,-1,-1,0,unknown,no
23315,1,-1,-1,0,unknown,no
23316,1,-1,-1,0,unknown,no
23317,4,-1,-1,0,unknown,no
23318,1,265,265,2,failure,no
23319,2,-1,-1,0,unknown,no
23320,3,206,206,8,other,no
23321,2,-1,-1,0,unknown,no
23322,1,-1,-1,0,unknown,no
23323,1,-1,-1,0,unknown,no
23324,1,-1,-1,0,unknown,no
23325,1,461,461,5,failure,no
23326,2,-1,-1,0,unknown,no
23327,1,-1,-1,0,unknown,no
23328,1,-1,-1,0,unknown,no
23329,1,-1,-1,0,unknown,no
23330,1,-1,-1,0,unknown,no
23331,1,-1,-1,0,unknown,yes
23332,1,-1,-1,0,unknown,no
23333,1,-1,-1,0,unknown,no
23334,2,-1,-1,0,unknown,no
23335,2,-1,-1,0,unknown,no
23336,1,-1,-1,0,unknown,no
23337,6,-1,-1,0,unknown,no
23338,1,258,258,1,failure,no
23339,2,-1,-1,0,unknown,no
23340,1,-1,-1,0,unknown,no
23341,1,-1,-1,0,unknown,no
23342,4,-1,-1,0,unknown,no
23343,1,-1,-1,0,unknown,no
23344,2,-1,-1,0,unknown,yes
23345,1,-1,-1,0,unknown,no
23346,1,-1,-1,0,unknown,no
23347,1,-1,-1,0,unknown,no
23348,1,-1,-1,0,unknown,no
23349,1,-1,-1,0,unknown,no
23350,1,-1,-1,0,unknown,no
23351,1,-1,-1,0,unknown,no
23352,1,-1,-1,0,unknown,no
23353,5,-1,-1,0,unknown,no
23354,8,-1,-1,0,unknown,no
23355,3,-1,-1,0,unknown,no
23356,1,-1,-1,0,unknown,yes
23357,2,-1,-1,0,unknown,no
23358,1,-1,-1,0,unknown,no
23359,1,-1,-1,0,unknown,no
23360,1,-1,-1,0,unknown,no
23361,4,-1,-1,0,unknown,no
23362,1,-1,-1,0,unknown,no
23363,2,-1,-1,0,unknown,no
23364,2,-1,-1,0,unknown,no
23365,4,-1,-1,0,unknown,no
23366,1,782,782,1,other,yes
23367,1,-1,-1,0,unknown,no
23368,1,-1,-1,0,unknown,no
23369,1,-1,-1,0,unknown,no
23370,1,-1,-1,0,unknown,no
23371,1,181,181,8,success,yes
23372,3,-1,-1,0,unknown,no
23373,1,-1,-1,0,unknown,no
23374,1,-1,-1,0,unknown,no
23375,1,-1,-1,0,unknown,no
23376,3,-1,-1,0,unknown,no
23377,1,-1,-1,0,unknown,no
23378,1,-1,-1,0,unknown,no
23379,1,-1,-1,0,unknown,yes
23380,3,-1,-1,0,unknown,no
23381,1,-1,-1,0,unknown,no
23382,1,-1,-1,0,unknown,no
23383,1,254,254,3,failure,no
23384,1,-1,-1,0,unknown,no
23385,1,-1,-1,0,unknown,no
23386,1,-1,-1,0,unknown,no
23387,1,-1,-1,0,unknown,no
23388,1,-1,-1,0,unknown,no
23389,1,-1,-1,0,unknown,no
23390,1,-1,-1,0,unknown,no
23391,3,-1,-1,0,unknown,no
23392,1,-1,-1,0,unknown,no
23393,3,-1,-1,0,unknown,no
23394,9,-1,-1,0,unknown,no
23395,3,-1,-1,0,unknown,no
23396,3,-1,-1,0,unknown,no
23397,1,-1,-1,0,unknown,no
23398,1,-1,-1,0,unknown,no
23399,1,-1,-1,0,unknown,no
23400,7,-1,-1,0,unknown,no
23401,1,-1,-1,0,unknown,no
23402,3,-1,-1,0,unknown,no
23403,5,-1,-1,0,unknown,no
23404,2,-1,-1,0,unknown,no
23405,1,-1,-1,0,unknown,no
23406,4,-1,-1,0,unknown,no
23407,1,91,91,6,failure,no
23408,2,-1,-1,0,unknown,no
23409,1,-1,-1,0,unknown,no
23410,1,-1,-1,0,unknown,no
23411,2,-1,-1,0,unknown,no
23412,3,-1,-1,0,unknown,no
23413,2,-1,-1,0,unknown,no
23414,2,-1,-1,0,unknown,no
23415,1,-1,-1,0,unknown,no
23416,1,-1,-1,0,unknown,no
23417,2,252,252,2,failure,no
23418,1,-1,-1,0,unknown,no
23419,2,-1,-1,0,unknown,no
23420,1,-1,-1,0,unknown,no
23421,1,-1,-1,0,unknown,no
23422,3,-1,-1,0,unknown,no
23423,2,-1,-1,0,unknown,no
23424,1,-1,-1,0,unknown,no
23425,2,-1,-1,0,unknown,no
23426,1,336,336,2,other,no
23427,2,-1,-1,0,unknown,yes
23428,1,-1,-1,0,unknown,no
23429,2,-1,-1,0,unknown,no
23430,1,92,92,5,other,yes
23431,2,-1,-1,0,unknown,no
23432,2,-1,-1,0,unknown,no
23433,3,-1,-1,0,unknown,no
23434,4,-1,-1,0,unknown,no
23435,1,-1,-1,0,unknown,no
23436,1,-1,-1,0,unknown,no
23437,1,-1,-1,0,unknown,no
23438,1,-1,-1,0,unknown,no
23439,1,-1,-1,0,unknown,no
23440,2,-1,-1,0,unknown,no
23441,1,-1,-1,0,unknown,no
23442,1,-1,-1,0,unknown,no
23443,1,-1,-1,0,unknown,no
23444,2,-1,-1,0,unknown,no
23445,1,-1,-1,0,unknown,no
23446,1,-1,-1,0,unknown,no
23447,1,-1,-1,0,unknown,no
23448,1,-1,-1,0,unknown,no
23449,1,-1,-1,0,unknown,no
23450,1,-1,-1,0,unknown,no
23451,1,-1,-1,0,unknown,no
23452,1,-1,-1,0,unknown,no
23453,4,-1,-1,0,unknown,no
23454,1,-1,-1,0,unknown,no
23455,1,-1,-1,0,unknown,no
23456,3,-1,-1,0,unknown,no
23457,3,-1,-1,0,unknown,no
23458,1,-1,-1,0,unknown,no
23459,1,-1,-1,0,unknown,no
23460,1,-1,-1,0,unknown,no
23461,2,-1,-1,0,unknown,no
23462,2,-1,-1,0,unknown,no
23463,1,-1,-1,0,unknown,no
23464,1,-1,-1,0,unknown,no
23465,3,-1,-1,0,unknown,no
23466,1,-1,-1,0,unknown,no
23467,1,-1,-1,0,unknown,no
23468,1,-1,-1,0,unknown,yes
23469,1,-1,-1,0,unknown,no
23470,2,-1,-1,0,unknown,no
23471,4,-1,-1,0,unknown,no
23472,2,-1,-1,0,unknown,no
23473,3,-1,-1,0,unknown,no
23474,1,-1,-1,0,unknown,no
23475,5,-1,-1,0,unknown,no
23476,1,-1,-1,0,unknown,no
23477,3,-1,-1,0,unknown,no
23478,1,-1,-1,0,unknown,no
23479,4,-1,-1,0,unknown,no
23480,2,-1,-1,0,unknown,no
23481,1,-1,-1,0,unknown,no
23482,5,-1,-1,0,unknown,no
23483,1,270,270,1,failure,no
23484,2,-1,-1,0,unknown,no
23485,3,-1,-1,0,unknown,no
23486,2,-1,-1,0,unknown,no
23487,5,-1,-1,0,unknown,no
23488,2,-1,-1,0,unknown,no
23489,2,-1,-1,0,unknown,no
23490,3,-1,-1,0,unknown,no
23491,4,-1,-1,0,unknown,no
23492,2,-1,-1,0,unknown,no
23493,2,-1,-1,0,unknown,no
23494,2,-1,-1,0,unknown,no
23495,3,-1,-1,0,unknown,no
23496,2,-1,-1,0,unknown,no
23497,3,-1,-1,0,unknown,no
23498,1,-1,-1,0,unknown,no
23499,2,-1,-1,0,unknown,no
23500,2,-1,-1,0,unknown,no
23501,1,-1,-1,0,unknown,no
23502,1,-1,-1,0,unknown,no
23503,2,-1,-1,0,unknown,no
23504,1,-1,-1,0,unknown,no
23505,3,-1,-1,0,unknown,no
23506,4,-1,-1,0,unknown,no
23507,2,-1,-1,0,unknown,no
23508,11,-1,-1,0,unknown,no
23509,4,-1,-1,0,unknown,no
23510,2,-1,-1,0,unknown,no
23511,3,-1,-1,0,unknown,no
23512,3,-1,-1,0,unknown,no
23513,3,-1,-1,0,unknown,no
23514,3,-1,-1,0,unknown,no
23515,2,-1,-1,0,unknown,no
23516,7,-1,-1,0,unknown,no
23517,3,276,276,2,failure,no
23518,2,-1,-1,0,unknown,no
23519,3,254,254,1,other,no
23520,2,-1,-1,0,unknown,no
23521,4,-1,-1,0,unknown,no
23522,5,-1,-1,0,unknown,no
23523,2,-1,-1,0,unknown,no
23524,2,-1,-1,0,unknown,no
23525,2,-1,-1,0,unknown,no
23526,2,-1,-1,0,unknown,no
23527,3,-1,-1,0,unknown,no
23528,2,231,231,2,failure,yes
23529,3,-1,-1,0,unknown,no
23530,3,-1,-1,0,unknown,no
23531,1,-1,-1,0,unknown,no
23532,7,-1,-1,0,unknown,no
23533,1,-1,-1,0,unknown,no
23534,10,-1,-1,0,unknown,no
23535,2,-1,-1,0,unknown,no
23536,1,241,241,1,failure,no
23537,3,-1,-1,0,unknown,no
23538,5,-1,-1,0,unknown,no
23539,2,-1,-1,0,unknown,no
23540,2,-1,-1,0,unknown,no
23541,1,-1,-1,0,unknown,no
23542,2,-1,-1,0,unknown,no
23543,2,-1,-1,0,unknown,no
23544,1,-1,-1,0,unknown,no
23545,3,338,338,5,failure,no
23546,4,-1,-1,0,unknown,no
23547,2,-1,-1,0,unknown,no
23548,4,-1,-1,0,unknown,no
23549,2,-1,-1,0,unknown,no
23550,2,-1,-1,0,unknown,no
23551,8,-1,-1,0,unknown,no
23552,2,-1,-1,0,unknown,no
23553,2,-1,-1,0,unknown,no
23554,2,-1,-1,0,unknown,no
23555,6,-1,-1,0,unknown,no
23556,5,-1,-1,0,unknown,no
23557,2,-1,-1,0,unknown,no
23558,2,-1,-1,0,unknown,no
23559,4,-1,-1,0,unknown,no
23560,2,-1,-1,0,unknown,no
23561,3,-1,-1,0,unknown,no
23562,1,-1,-1,0,unknown,no
23563,2,-1,-1,0,unknown,no
23564,2,-1,-1,0,unknown,no
23565,10,-1,-1,0,unknown,no
23566,1,-1,-1,0,unknown,no
23567,14,-1,-1,0,unknown,no
23568,3,-1,-1,0,unknown,no
23569,2,-1,-1,0,unknown,no
23570,12,-1,-1,0,unknown,no
23571,4,-1,-1,0,unknown,no
23572,2,-1,-1,0,unknown,no
23573,7,-1,-1,0,unknown,no
23574,4,-1,-1,0,unknown,no
23575,4,-1,-1,0,unknown,no
23576,2,-1,-1,0,unknown,no
23577,3,-1,-1,0,unknown,no
23578,1,-1,-1,0,unknown,no
23579,1,-1,-1,0,unknown,no
23580,1,-1,-1,0,unknown,no
23581,6,-1,-1,0,unknown,no
23582,1,-1,-1,0,unknown,no
23583,1,-1,-1,0,unknown,no
23584,2,-1,-1,0,unknown,no
23585,3,-1,-1,0,unknown,no
23586,1,-1,-1,0,unknown,no
23587,2,-1,-1,0,unknown,no
23588,2,-1,-1,0,unknown,no
23589,2,-1,-1,0,unknown,no
23590,1,-1,-1,0,unknown,no
23591,4,-1,-1,0,unknown,no
23592,2,-1,-1,0,unknown,no
23593,2,-1,-1,0,unknown,no
23594,1,-1,-1,0,unknown,yes
23595,2,-1,-1,0,unknown,no
23596,8,-1,-1,0,unknown,no
23597,2,-1,-1,0,unknown,no
23598,2,-1,-1,0,unknown,no
23599,1,-1,-1,0,unknown,no
23600,1,-1,-1,0,unknown,yes
23601,1,-1,-1,0,unknown,no
23602,1,-1,-1,0,unknown,no
23603,1,-1,-1,0,unknown,no
23604,2,-1,-1,0,unknown,no
23605,2,-1,-1,0,unknown,no
23606,1,-1,-1,0,unknown,no
23607,1,-1,-1,0,unknown,no
23608,2,-1,-1,0,unknown,no
23609,7,-1,-1,0,unknown,no
23610,1,-1,-1,0,unknown,no
23611,1,-1,-1,0,unknown,no
23612,1,-1,-1,0,unknown,yes
23613,1,-1,-1,0,unknown,no
23614,3,-1,-1,0,unknown,no
23615,1,-1,-1,0,unknown,no
23616,1,-1,-1,0,unknown,no
23617,3,-1,-1,0,unknown,no
23618,5,-1,-1,0,unknown,no
23619,2,-1,-1,0,unknown,no
23620,4,-1,-1,0,unknown,no
23621,7,-1,-1,0,unknown,no
23622,3,-1,-1,0,unknown,no
23623,2,-1,-1,0,unknown,no
23624,4,-1,-1,0,unknown,no
23625,3,-1,-1,0,unknown,no
23626,5,-1,-1,0,unknown,no
23627,4,-1,-1,0,unknown,no
23628,3,-1,-1,0,unknown,no
23629,1,-1,-1,0,unknown,no
23630,3,-1,-1,0,unknown,no
23631,3,-1,-1,0,unknown,no
23632,5,-1,-1,0,unknown,no
23633,2,-1,-1,0,unknown,no
23634,2,-1,-1,0,unknown,no
23635,3,-1,-1,0,unknown,no
23636,5,-1,-1,0,unknown,no
23637,12,-1,-1,0,unknown,no
23638,2,-1,-1,0,unknown,no
23639,4,-1,-1,0,unknown,no
23640,6,-1,-1,0,unknown,no
23641,2,-1,-1,0,unknown,no
23642,2,-1,-1,0,unknown,no
23643,2,-1,-1,0,unknown,no
23644,5,-1,-1,0,unknown,no
23645,2,-1,-1,0,unknown,no
23646,3,-1,-1,0,unknown,no
23647,17,-1,-1,0,unknown,no
23648,2,-1,-1,0,unknown,no
23649,5,-1,-1,0,unknown,no
23650,6,-1,-1,0,unknown,no
23651,4,-1,-1,0,unknown,no
23652,4,-1,-1,0,unknown,no
23653,3,-1,-1,0,unknown,no
23654,2,187,187,16,failure,no
23655,3,-1,-1,0,unknown,no
23656,3,-1,-1,0,unknown,no
23657,4,-1,-1,0,unknown,no
23658,4,-1,-1,0,unknown,no
23659,5,-1,-1,0,unknown,no
23660,4,-1,-1,0,unknown,no
23661,4,-1,-1,0,unknown,no
23662,2,-1,-1,0,unknown,no
23663,2,-1,-1,0,unknown,no
23664,2,-1,-1,0,unknown,no
23665,2,-1,-1,0,unknown,no
23666,9,-1,-1,0,unknown,yes
23667,2,-1,-1,0,unknown,no
23668,1,-1,-1,0,unknown,yes
23669,4,-1,-1,0,unknown,no
23670,1,-1,-1,0,unknown,no
23671,1,-1,-1,0,unknown,no
23672,4,-1,-1,0,unknown,no
23673,2,-1,-1,0,unknown,no
23674,2,-1,-1,0,unknown,no
23675,6,-1,-1,0,unknown,no
23676,5,-1,-1,0,unknown,no
23677,2,-1,-1,0,unknown,no
23678,1,-1,-1,0,unknown,no
23679,1,152,152,6,failure,no
23680,2,-1,-1,0,unknown,no
23681,4,-1,-1,0,unknown,no
23682,1,270,270,2,failure,no
23683,1,-1,-1,0,unknown,no
23684,4,-1,-1,0,unknown,no
23685,15,-1,-1,0,unknown,no
23686,2,-1,-1,0,unknown,no
23687,16,-1,-1,0,unknown,no
23688,2,-1,-1,0,unknown,no
23689,2,-1,-1,0,unknown,no
23690,3,-1,-1,0,unknown,no
23691,2,-1,-1,0,unknown,no
23692,2,-1,-1,0,unknown,no
23693,2,-1,-1,0,unknown,no
23694,2,-1,-1,0,unknown,no
23695,1,267,267,1,failure,no
23696,1,-1,-1,0,unknown,no
23697,3,233,233,3,failure,no
23698,2,253,253,1,failure,no
23699,2,225,225,4,other,no
23700,1,-1,-1,0,unknown,no
23701,1,133,133,3,failure,no
23702,1,-1,-1,0,unknown,no
23703,3,-1,-1,0,unknown,no
23704,1,325,325,1,other,yes
23705,11,-1,-1,0,unknown,no
23706,1,-1,-1,0,unknown,no
23707,10,-1,-1,0,unknown,no
23708,1,-1,-1,0,unknown,no
23709,1,-1,-1,0,unknown,no
23710,1,147,147,2,failure,no
23711,1,-1,-1,0,unknown,no
23712,3,-1,-1,0,unknown,no
23713,2,-1,-1,0,unknown,no
23714,1,-1,-1,0,unknown,no
23715,1,-1,-1,0,unknown,no
23716,2,-1,-1,0,unknown,no
23717,2,-1,-1,0,unknown,no
23718,3,-1,-1,0,unknown,no
23719,3,-1,-1,0,unknown,no
23720,2,-1,-1,0,unknown,no
23721,4,-1,-1,0,unknown,no
23722,9,-1,-1,0,unknown,no
23723,11,-1,-1,0,unknown,no
23724,1,-1,-1,0,unknown,no
23725,6,-1,-1,0,unknown,no
23726,1,-1,-1,0,unknown,no
23727,3,-1,-1,0,unknown,no
23728,4,-1,-1,0,unknown,no
23729,2,-1,-1,0,unknown,no
23730,1,-1,-1,0,unknown,yes
23731,2,-1,-1,0,unknown,no
23732,2,-1,-1,0,unknown,no
23733,1,-1,-1,0,unknown,no
23734,2,-1,-1,0,unknown,no
23735,2,-1,-1,0,unknown,no
23736,2,-1,-1,0,unknown,yes
23737,1,-1,-1,0,unknown,no
23738,3,-1,-1,0,unknown,no
23739,2,-1,-1,0,unknown,yes
23740,1,-1,-1,0,unknown,no
23741,5,-1,-1,0,unknown,no
23742,4,-1,-1,0,unknown,no
23743,1,-1,-1,0,unknown,no
23744,2,-1,-1,0,unknown,no
23745,2,-1,-1,0,unknown,no
23746,4,-1,-1,0,unknown,no
23747,3,-1,-1,0,unknown,no
23748,6,-1,-1,0,unknown,no
23749,3,440,440,3,failure,yes
23750,13,-1,-1,0,unknown,no
23751,2,-1,-1,0,unknown,no
23752,6,-1,-1,0,unknown,no
23753,2,-1,-1,0,unknown,no
23754,1,-1,-1,0,unknown,no
23755,2,-1,-1,0,unknown,no
23756,1,-1,-1,0,unknown,no
23757,4,-1,-1,0,unknown,no
23758,1,-1,-1,0,unknown,no
23759,1,-1,-1,0,unknown,no
23760,1,-1,-1,0,unknown,no
23761,2,-1,-1,0,unknown,no
23762,2,-1,-1,0,unknown,no
23763,4,-1,-1,0,unknown,no
23764,3,-1,-1,0,unknown,no
23765,2,8,8,1,other,no
23766,1,92,92,2,failure,no
23767,1,-1,-1,0,unknown,no
23768,4,93,93,17,other,yes
23769,3,-1,-1,0,unknown,yes
23770,2,-1,-1,0,unknown,no
23771,5,-1,-1,0,unknown,no
23772,2,-1,-1,0,unknown,yes
23773,1,-1,-1,0,unknown,no
23774,2,-1,-1,0,unknown,no
23775,2,42,42,1,failure,no
23776,1,-1,-1,0,unknown,no
23777,1,-1,-1,0,unknown,yes
23778,1,331,331,2,failure,no
23779,2,-1,-1,0,unknown,no
23780,2,-1,-1,0,unknown,no
23781,2,-1,-1,0,unknown,no
23782,1,308,308,2,other,no
23783,1,-1,-1,0,unknown,no
23784,2,-1,-1,0,unknown,no
23785,2,-1,-1,0,unknown,no
23786,2,-1,-1,0,unknown,no
23787,1,-1,-1,0,unknown,no
23788,1,-1,-1,0,unknown,no
23789,2,-1,-1,0,unknown,yes
23790,1,101,101,3,success,no
23791,1,-1,-1,0,unknown,no
23792,2,135,135,5,failure,no
23793,2,322,322,1,failure,no
23794,1,-1,-1,0,unknown,no
23795,2,-1,-1,0,unknown,no
23796,1,-1,-1,0,unknown,no
23797,1,-1,-1,0,unknown,yes
23798,1,531,531,3,failure,no
23799,2,-1,-1,0,unknown,no
23800,1,792,792,3,other,no
23801,2,-1,-1,0,unknown,no
23802,2,-1,-1,0,unknown,no
23803,2,160,160,8,other,yes
23804,1,68,68,1,other,no
23805,2,-1,-1,0,unknown,no
23806,4,275,275,3,failure,no
23807,1,-1,-1,0,unknown,no
23808,1,-1,-1,0,unknown,no
23809,6,-1,-1,0,unknown,yes
23810,2,445,445,7,other,yes
23811,1,-1,-1,0,unknown,no
23812,2,-1,-1,0,unknown,no
23813,2,-1,-1,0,unknown,yes
23814,3,-1,-1,0,unknown,no
23815,1,-1,-1,0,unknown,no
23816,1,259,259,4,failure,no
23817,7,-1,-1,0,unknown,no
23818,3,-1,-1,0,unknown,no
23819,2,181,181,1,success,yes
23820,2,-1,-1,0,unknown,no
23821,1,317,317,1,failure,no
23822,1,-1,-1,0,unknown,no
23823,1,8,8,2,other,no
23824,2,-1,-1,0,unknown,no
23825,2,91,91,5,success,no
23826,1,-1,-1,0,unknown,no
23827,1,262,262,1,failure,no
23828,2,135,135,2,failure,no
23829,1,8,8,1,other,no
23830,3,234,234,2,other,no
23831,2,184,184,3,success,yes
23832,2,-1,-1,0,unknown,no
23833,1,-1,-1,0,unknown,no
23834,4,329,329,4,failure,no
23835,1,-1,-1,0,unknown,no
23836,1,182,182,2,success,yes
23837,1,-1,-1,0,unknown,no
23838,2,-1,-1,0,unknown,no
23839,6,-1,-1,0,unknown,no
23840,2,784,784,3,failure,yes
23841,2,196,196,4,other,no
23842,1,265,265,2,other,no
23843,2,267,267,1,other,yes
23844,1,-1,-1,0,unknown,no
23845,1,-1,-1,0,unknown,no
23846,1,-1,-1,0,unknown,no
23847,2,-1,-1,0,unknown,no
23848,6,-1,-1,0,unknown,no
23849,2,-1,-1,0,unknown,no
23850,1,-1,-1,0,unknown,no
23851,2,172,172,1,failure,no
23852,1,132,132,3,failure,no
23853,1,8,8,2,other,no
23854,2,-1,-1,0,unknown,no
23855,1,-1,-1,0,unknown,no
23856,1,-1,-1,0,unknown,no
23857,1,8,8,1,other,no
23858,3,183,183,2,success,yes
23859,10,-1,-1,0,unknown,no
23860,1,258,258,1,failure,no
23861,1,-1,-1,0,unknown,no
23862,1,-1,-1,0,unknown,no
23863,1,-1,-1,0,unknown,no
23864,1,261,261,3,other,no
23865,10,-1,-1,0,unknown,no
23866,1,-1,-1,0,unknown,no
23867,2,244,244,3,failure,no
23868,8,-1,-1,0,unknown,no
23869,2,-1,-1,0,unknown,yes
23870,1,-1,-1,0,unknown,no
23871,2,-1,-1,0,unknown,no
23872,5,-1,-1,0,unknown,no
23873,2,-1,-1,0,unknown,no
23874,1,-1,-1,0,unknown,yes
23875,1,-1,-1,0,unknown,no
23876,1,-1,-1,0,unknown,no
23877,7,-1,-1,0,unknown,no
23878,7,182,182,9,success,no
23879,1,-1,-1,0,unknown,no
23880,1,-1,-1,0,unknown,no
23881,1,-1,-1,0,unknown,no
23882,4,-1,-1,0,unknown,no
23883,1,-1,-1,0,unknown,no
23884,2,-1,-1,0,unknown,no
23885,1,-1,-1,0,unknown,no
23886,2,-1,-1,0,unknown,no
23887,1,-1,-1,0,unknown,no
23888,1,-1,-1,0,unknown,yes
23889,1,-1,-1,0,unknown,no
23890,1,-1,-1,0,unknown,no
23891,4,431,431,5,other,no
23892,1,-1,-1,0,unknown,no
23893,1,-1,-1,0,unknown,no
23894,1,-1,-1,0,unknown,no
23895,1,-1,-1,0,unknown,no
23896,8,-1,-1,0,unknown,no
23897,1,-1,-1,0,unknown,no
23898,1,-1,-1,0,unknown,no
23899,1,-1,-1,0,unknown,no
23900,1,-1,-1,0,unknown,no
23901,1,-1,-1,0,unknown,no
23902,1,-1,-1,0,unknown,no
23903,3,-1,-1,0,unknown,no
23904,1,-1,-1,0,unknown,no
23905,1,-1,-1,0,unknown,no
23906,4,-1,-1,0,unknown,yes
23907,2,-1,-1,0,unknown,no
23908,8,-1,-1,0,unknown,no
23909,4,-1,-1,0,unknown,no
23910,2,-1,-1,0,unknown,no
23911,1,-1,-1,0,unknown,yes
23912,1,-1,-1,0,unknown,no
23913,1,-1,-1,0,unknown,no
23914,1,-1,-1,0,unknown,no
23915,6,-1,-1,0,unknown,no
23916,1,-1,-1,0,unknown,no
23917,1,-1,-1,0,unknown,no
23918,1,-1,-1,0,unknown,no
23919,15,-1,-1,0,unknown,yes
23920,1,-1,-1,0,unknown,no
23921,1,209,209,2,failure,no
23922,14,-1,-1,0,unknown,no
23923,4,-1,-1,0,unknown,yes
23924,1,-1,-1,0,unknown,no
23925,1,-1,-1,0,unknown,no
23926,1,-1,-1,0,unknown,no
23927,11,-1,-1,0,unknown,no
23928,1,-1,-1,0,unknown,no
23929,1,-1,-1,0,unknown,no
23930,2,-1,-1,0,unknown,no
23931,5,-1,-1,0,unknown,no
23932,2,-1,-1,0,unknown,no
23933,4,-1,-1,0,unknown,no
23934,2,-1,-1,0,unknown,no
23935,2,-1,-1,0,unknown,no
23936,2,-1,-1,0,unknown,no
23937,2,-1,-1,0,unknown,no
23938,2,-1,-1,0,unknown,no
23939,5,-1,-1,0,unknown,no
23940,1,196,196,1,failure,no
23941,3,-1,-1,0,unknown,no
23942,4,-1,-1,0,unknown,no
23943,3,-1,-1,0,unknown,no
23944,3,-1,-1,0,unknown,no
23945,1,-1,-1,0,unknown,yes
23946,3,-1,-1,0,unknown,no
23947,2,-1,-1,0,unknown,no
23948,2,-1,-1,0,unknown,no
23949,2,-1,-1,0,unknown,no
23950,4,-1,-1,0,unknown,no
23951,2,-1,-1,0,unknown,no
23952,1,-1,-1,0,unknown,no
23953,3,-1,-1,0,unknown,no
23954,2,-1,-1,0,unknown,no
23955,1,-1,-1,0,unknown,no
23956,2,-1,-1,0,unknown,no
23957,7,-1,-1,0,unknown,no
23958,1,-1,-1,0,unknown,no
23959,2,-1,-1,0,unknown,no
23960,2,-1,-1,0,unknown,no
23961,1,-1,-1,0,unknown,no
23962,1,-1,-1,0,unknown,no
23963,2,-1,-1,0,unknown,no
23964,2,-1,-1,0,unknown,no
23965,1,-1,-1,0,unknown,no
23966,5,-1,-1,0,unknown,no
23967,1,-1,-1,0,unknown,no
23968,3,-1,-1,0,unknown,no
23969,1,-1,-1,0,unknown,no
23970,5,-1,-1,0,unknown,no
23971,1,-1,-1,0,unknown,no
23972,2,-1,-1,0,unknown,no
23973,6,-1,-1,0,unknown,no
23974,1,-1,-1,0,unknown,yes
23975,1,-1,-1,0,unknown,no
23976,11,-1,-1,0,unknown,no
23977,11,-1,-1,0,unknown,no
23978,4,-1,-1,0,unknown,no
23979,6,-1,-1,0,unknown,no
23980,1,-1,-1,0,unknown,no
23981,2,-1,-1,0,unknown,no
23982,1,-1,-1,0,unknown,no
23983,1,-1,-1,0,unknown,no
23984,4,-1,-1,0,unknown,no
23985,2,-1,-1,0,unknown,no
23986,1,-1,-1,0,unknown,no
23987,3,-1,-1,0,unknown,yes
23988,2,-1,-1,0,unknown,no
23989,4,-1,-1,0,unknown,yes
23990,2,-1,-1,0,unknown,no
23991,2,-1,-1,0,unknown,no
23992,2,-1,-1,0,unknown,no
23993,2,-1,-1,0,unknown,no
23994,3,-1,-1,0,unknown,no
23995,2,-1,-1,0,unknown,no
23996,2,-1,-1,0,unknown,no
23997,5,-1,-1,0,unknown,no
23998,4,-1,-1,0,unknown,no
23999,2,-1,-1,0,unknown,no
24000,2,-1,-1,0,unknown,no
24001,1,-1,-1,0,unknown,no
24002,4,-1,-1,0,unknown,no
24003,2,-1,-1,0,unknown,yes
24004,1,-1,-1,0,unknown,no
24005,3,-1,-1,0,unknown,no
24006,2,-1,-1,0,unknown,no
24007,2,-1,-1,0,unknown,no
24008,2,-1,-1,0,unknown,no
24009,2,-1,-1,0,unknown,no
24010,19,-1,-1,0,unknown,no
24011,2,-1,-1,0,unknown,no
24012,5,-1,-1,0,unknown,no
24013,1,-1,-1,0,unknown,no
24014,1,-1,-1,0,unknown,no
24015,1,-1,-1,0,unknown,no
24016,1,-1,-1,0,unknown,yes
24017,3,-1,-1,0,unknown,no
24018,1,-1,-1,0,unknown,no
24019,1,174,174,13,other,no
24020,1,-1,-1,0,unknown,no
24021,1,-1,-1,0,unknown,no
24022,1,-1,-1,0,unknown,no
24023,2,-1,-1,0,unknown,no
24024,1,-1,-1,0,unknown,no
24025,3,-1,-1,0,unknown,no
24026,2,-1,-1,0,unknown,no
24027,1,-1,-1,0,unknown,yes
24028,3,-1,-1,0,unknown,no
24029,6,-1,-1,0,unknown,yes
24030,1,275,275,1,failure,no
24031,1,307,307,1,failure,no
24032,4,-1,-1,0,unknown,no
24033,2,-1,-1,0,unknown,no
24034,2,-1,-1,0,unknown,no
24035,2,-1,-1,0,unknown,no
24036,8,-1,-1,0,unknown,no
24037,1,-1,-1,0,unknown,no
