index,contact,day,month,duration
24933,unknown,3,jun,266.0
24934,unknown,3,jun,242.0
24935,unknown,3,jun,
24936,unknown,3,jun,215.0
24937,unknown,3,jun,179.0
24938,unknown,3,jun,113.0
24939,unknown,3,jun,199.0
24940,unknown,3,jun,589.0
24941,unknown,3,jun,56.0
24942,unknown,3,jun,271.0
24943,unknown,3,jun,199.0
24944,cellular,1,apr,247.0
24945,unknown,3,jun,111.0
24946,unknown,3,jun,59.0
24947,unknown,3,jun,94.0
24948,unknown,3,jun,329.0
24949,unknown,3,jun,50.0
24950,unknown,3,jun,178.0
24951,cellular,5,feb,105.0
24952,unknown,3,jun,81.0
24953,unknown,3,jun,959.0
24954,unknown,3,jun,25.0
24955,unknown,3,jun,161.0
24956,unknown,3,jun,51.0
24957,unknown,3,jun,132.0
24958,unknown,3,jun,296.0
24959,unknown,3,jun,816.0
24960,unknown,3,jun,788.0
24961,unknown,3,jun,167.0
24962,unknown,3,jun,372.0
24963,telephone,5,feb,58.0
24964,unknown,3,jun,72.0
24965,cellular,1,apr,233.0
24966,unknown,3,jun,604.0
24967,unknown,3,jun,327.0
24968,cellular,7,jul,142.0
24969,unknown,3,jun,1030.0
24970,cellular,17,apr,126.0
24971,unknown,3,jun,138.0
24972,unknown,3,jun,19.0
24973,telephone,7,jul,63.0
24974,unknown,3,jun,404.0
24975,unknown,3,jun,65.0
24976,unknown,3,jun,88.0
24977,unknown,3,jun,166.0
24978,unknown,3,jun,113.0
24979,unknown,3,jun,110.0
24980,unknown,3,jun,150.0
24981,unknown,3,jun,550.0
24982,unknown,3,jun,119.0
24983,unknown,3,jun,440.0
24984,cellular,2,aug,317.0
24985,unknown,3,jun,447.0
24986,unknown,3,jun,52.0
24987,unknown,3,jun,45.0
24988,unknown,3,jun,73.0
24989,unknown,3,jun,143.0
24990,cellular,5,feb,393.0
24991,unknown,3,jun,517.0
24992,unknown,3,jun,280.0
24993,unknown,3,jun,157.0
24994,unknown,3,jun,170.0
24995,unknown,3,jun,80.0
24996,cellular,7,jul,1434.0
24997,cellular,13,oct,306.0
24998,unknown,3,jun,240.0
24999,unknown,3,jun,131.0
25000,telephone,7,jul,176.0
25001,unknown,3,jun,102.0
25002,unknown,3,jun,170.0
25003,unknown,3,jun,349.0
25004,cellular,5,feb,121.0
25005,unknown,3,jun,941.0
25006,unknown,3,jun,88.0
25007,unknown,3,jun,126.0
25008,cellular,1,apr,786.0
25009,cellular,2,aug,108.0
25010,unknown,3,jun,67.0
25011,unknown,3,jun,258.0
25012,unknown,3,jun,34.0
25013,unknown,3,jun,363.0
25014,unknown,3,jun,43.0
25015,unknown,3,jun,132.0
25016,unknown,3,jun,361.0
25017,unknown,3,jun,1516.0
25018,unknown,3,jun,384.0
25019,unknown,3,jun,112.0
25020,unknown,3,jun,272.0
25021,unknown,3,jun,236.0
25022,unknown,3,jun,50.0
25023,unknown,3,jun,963.0
25024,cellular,7,jul,86.0
25025,unknown,3,jun,28.0
25026,unknown,3,jun,26.0
25027,unknown,3,jun,275.0
25028,unknown,3,jun,147.0
25029,unknown,3,jun,87.0
25030,unknown,3,jun,46.0
25031,unknown,3,jun,250.0
25032,unknown,3,jun,438.0
25033,unknown,3,jun,206.0
25034,cellular,5,feb,70.0
25035,unknown,3,jun,49.0
25036,unknown,3,jun,157.0
25037,unknown,3,jun,953.0
25038,unknown,3,jun,68.0
25039,cellular,5,feb,208.0
25040,cellular,5,feb,118.0
25041,unknown,3,jun,197.0
25042,unknown,3,jun,186.0
25043,unknown,3,jun,175.0
25044,unknown,3,jun,210.0
25045,unknown,3,jun,117.0
25046,unknown,3,jun,183.0
25047,unknown,3,jun,579.0
25048,unknown,3,jun,103.0
25049,unknown,3,jun,538.0
25050,unknown,3,jun,194.0
25051,unknown,3,jun,235.0
25052,unknown,3,jun,409.0
25053,unknown,3,jun,233.0
25054,unknown,3,jun,148.0
25055,unknown,3,jun,384.0
25056,unknown,3,jun,11.0
25057,unknown,3,jun,88.0
25058,unknown,3,jun,393.0
25059,unknown,3,jun,148.0
25060,unknown,3,jun,100.0
25061,unknown,3,jun,135.0
25062,unknown,3,jun,583.0
25063,unknown,3,jun,123.0
25064,unknown,3,jun,227.0
25065,unknown,3,jun,102.0
25066,unknown,3,jun,328.0
25067,unknown,3,jun,126.0
25068,unknown,3,jun,404.0
25069,cellular,7,jul,149.0
25070,unknown,3,jun,235.0
25071,unknown,3,jun,172.0
25072,unknown,3,jun,54.0
25073,cellular,1,apr,73.0
25074,unknown,3,jun,25.0
25075,unknown,3,jun,87.0
25076,unknown,3,jun,140.0
25077,unknown,3,jun,303.0
25078,unknown,3,jun,732.0
25079,unknown,3,jun,242.0
25080,unknown,3,jun,722.0
25081,unknown,3,jun,185.0
25082,unknown,3,jun,128.0
25083,unknown,3,jun,495.0
25084,unknown,3,jun,119.0
25085,unknown,3,jun,216.0
25086,unknown,3,jun,310.0
25087,unknown,3,jun,231.0
25088,unknown,3,jun,366.0
25089,cellular,5,feb,109.0
25090,unknown,3,jun,220.0
25091,unknown,3,jun,409.0
25092,unknown,3,jun,203.0
25093,unknown,3,jun,193.0
25094,unknown,3,jun,14.0
25095,unknown,3,jun,228.0
25096,unknown,3,jun,116.0
25097,unknown,3,jun,118.0
25098,unknown,3,jun,106.0
25099,cellular,5,feb,388.0
25100,unknown,3,jun,316.0
25101,unknown,3,jun,131.0
25102,unknown,3,jun,243.0
25103,unknown,3,jun,247.0
25104,unknown,3,jun,21.0
25105,unknown,3,jun,193.0
25106,cellular,1,apr,131.0
25107,unknown,3,jun,145.0
25108,unknown,3,jun,235.0
25109,cellular,1,apr,124.0
25110,unknown,3,jun,132.0
25111,unknown,3,jun,123.0
25112,unknown,3,jun,771.0
25113,cellular,1,apr,1176.0
25114,unknown,3,jun,192.0
25115,unknown,3,jun,70.0
25116,unknown,3,jun,23.0
25117,unknown,3,jun,73.0
25118,unknown,3,jun,406.0
25119,unknown,3,jun,379.0
25120,unknown,3,jun,143.0
25121,cellular,2,aug,209.0
25122,unknown,3,jun,23.0
25123,unknown,3,jun,569.0
25124,unknown,3,jun,103.0
25125,cellular,7,jul,134.0
25126,cellular,5,feb,445.0
25127,unknown,3,jun,161.0
25128,unknown,3,jun,288.0
25129,unknown,3,jun,666.0
25130,cellular,17,apr,177.0
25131,telephone,22,apr,195.0
25132,cellular,22,apr,155.0
25133,cellular,17,apr,224.0
25134,cellular,23,apr,90.0
25135,cellular,22,apr,343.0
25136,cellular,17,apr,332.0
25137,cellular,23,apr,172.0
25138,cellular,22,apr,240.0
25139,cellular,22,apr,341.0
25140,telephone,16,apr,127.0
25141,cellular,17,feb,364.0
25142,telephone,23,apr,141.0
25143,cellular,23,apr,91.0
25144,cellular,18,feb,208.0
25145,cellular,22,apr,279.0
25146,cellular,17,apr,452.0
25147,telephone,23,apr,201.0
25148,cellular,22,apr,545.0
25149,cellular,17,feb,221.0
25150,cellular,17,apr,268.0
25151,cellular,17,apr,95.0
25152,cellular,17,feb,737.0
25153,telephone,17,feb,202.0
25154,cellular,22,apr,307.0
25155,cellular,18,feb,264.0
25156,cellular,23,apr,93.0
25157,cellular,18,feb,185.0
25158,cellular,23,apr,117.0
25159,cellular,23,apr,116.0
25160,cellular,22,apr,138.0
25161,cellular,22,apr,219.0
25162,cellular,23,apr,94.0
25163,cellular,18,feb,355.0
25164,cellular,17,apr,144.0
25165,cellular,23,apr,293.0
25166,cellular,17,feb,185.0
25167,cellular,23,apr,229.0
25168,cellular,22,apr,314.0
25169,cellular,22,apr,107.0
25170,telephone,23,apr,77.0
25171,cellular,22,apr,145.0
25172,telephone,17,feb,127.0
25173,telephone,17,feb,466.0
25174,cellular,17,apr,486.0
25175,cellular,18,feb,134.0
25176,cellular,23,apr,106.0
25177,cellular,18,feb,360.0
25178,telephone,23,apr,67.0
25179,cellular,17,apr,840.0
25180,cellular,22,apr,91.0
25181,telephone,23,apr,164.0
25182,cellular,18,feb,89.0
25183,cellular,16,apr,551.0
25184,telephone,23,apr,155.0
25185,cellular,23,apr,163.0
25186,telephone,17,apr,1161.0
25187,cellular,23,apr,477.0
25188,cellular,23,apr,206.0
25189,cellular,22,apr,229.0
25190,cellular,17,apr,351.0
25191,cellular,18,feb,332.0
25192,cellular,22,apr,102.0
25193,cellular,17,apr,82.0
25194,cellular,18,feb,83.0
25195,cellular,23,apr,203.0
25196,cellular,23,apr,113.0
25197,cellular,17,apr,73.0
25198,telephone,18,feb,176.0
25199,cellular,17,feb,226.0
25200,cellular,22,apr,164.0
25201,telephone,17,feb,141.0
25202,cellular,22,apr,319.0
25203,cellular,17,apr,282.0
25204,cellular,18,feb,147.0
25205,cellular,22,apr,400.0
25206,cellular,22,apr,369.0
25207,cellular,23,apr,522.0
25208,cellular,22,apr,116.0
25209,cellular,17,apr,80.0
25210,cellular,17,apr,108.0
25211,cellular,16,apr,561.0
25212,cellular,18,feb,92.0
25213,cellular,18,feb,475.0
25214,cellular,22,apr,621.0
25215,cellular,17,feb,154.0
25216,cellular,17,feb,113.0
25217,cellular,18,feb,442.0
25218,cellular,17,feb,228.0
25219,telephone,17,apr,82.0
25220,cellular,17,apr,108.0
25221,cellular,17,apr,464.0
25222,telephone,22,apr,101.0
25223,cellular,22,apr,70.0
25224,cellular,22,apr,104.0
25225,cellular,22,apr,176.0
25226,cellular,22,apr,382.0
25227,telephone,22,apr,135.0
25228,cellular,23,apr,266.0
25229,telephone,17,feb,196.0
25230,cellular,23,apr,86.0
25231,cellular,18,feb,172.0
25232,cellular,23,apr,159.0
25233,cellular,17,apr,214.0
25234,cellular,17,feb,1201.0
25235,cellular,7,apr,354.0
25236,telephone,16,apr,287.0
25237,cellular,5,mar,119.0
25238,cellular,3,apr,84.0
25239,cellular,3,apr,115.0
25240,cellular,6,mar,229.0
25241,cellular,6,mar,227.0
25242,cellular,3,apr,224.0
25243,cellular,6,mar,136.0
25244,cellular,6,mar,266.0
25245,cellular,6,mar,207.0
25246,cellular,9,mar,131.0
25247,cellular,9,mar,116.0
25248,cellular,3,apr,48.0
25249,cellular,2,apr,206.0
25250,cellular,2,apr,225.0
25251,telephone,2,apr,285.0
25252,telephone,9,mar,303.0
25253,cellular,6,mar,195.0
25254,cellular,3,apr,285.0
25255,telephone,3,apr,119.0
25256,telephone,5,mar,199.0
25257,cellular,5,mar,115.0
25258,cellular,20,apr,379.0
25259,cellular,5,mar,84.0
25260,cellular,20,apr,59.0
25261,cellular,3,apr,441.0
25262,cellular,5,mar,167.0
25263,cellular,20,apr,128.0
25264,cellular,3,apr,484.0
25265,cellular,20,apr,637.0
25266,cellular,3,apr,660.0
25267,cellular,3,apr,117.0
25268,cellular,3,apr,66.0
25269,cellular,3,apr,335.0
25270,cellular,3,apr,420.0
25271,cellular,2,apr,268.0
25272,cellular,9,mar,217.0
25273,cellular,2,apr,104.0
25274,cellular,20,apr,567.0
25275,cellular,1,apr,387.0
25276,cellular,10,mar,272.0
25277,cellular,1,apr,117.0
25278,cellular,20,apr,400.0
25279,cellular,20,apr,159.0
25280,cellular,10,mar,56.0
25281,cellular,10,mar,122.0
25282,cellular,10,mar,106.0
25283,cellular,1,apr,295.0
25284,cellular,10,mar,261.0
25285,cellular,10,mar,135.0
25286,cellular,10,mar,103.0
25287,cellular,10,mar,93.0
25288,cellular,20,apr,96.0
25289,cellular,20,apr,200.0
25290,cellular,1,apr,285.0
25291,cellular,2,apr,397.0
25292,cellular,2,apr,320.0
25293,telephone,2,apr,240.0
25294,cellular,2,apr,333.0
25295,cellular,2,apr,144.0
25296,cellular,9,mar,93.0
25297,cellular,2,apr,748.0
25298,cellular,10,mar,97.0
25299,cellular,2,apr,243.0
25300,cellular,10,mar,80.0
25301,cellular,2,apr,82.0
25302,cellular,2,apr,739.0
25303,cellular,2,apr,80.0
25304,cellular,1,apr,647.0
25305,telephone,1,apr,74.0
25306,cellular,1,apr,184.0
25307,cellular,5,mar,196.0
25308,cellular,6,apr,590.0
25309,cellular,10,mar,59.0
25310,cellular,5,mar,41.0
25311,cellular,7,apr,98.0
25312,cellular,20,apr,49.0
25313,cellular,7,apr,66.0
25314,cellular,4,mar,377.0
25315,cellular,4,mar,396.0
25316,cellular,7,apr,83.0
25317,cellular,7,apr,44.0
25318,cellular,5,mar,77.0
25319,cellular,7,apr,49.0
25320,cellular,7,apr,615.0
25321,cellular,7,apr,299.0
25322,cellular,20,apr,316.0
25323,cellular,7,apr,411.0
25324,cellular,5,mar,82.0
25325,cellular,5,mar,308.0
25326,cellular,7,apr,104.0
25327,cellular,7,apr,88.0
25328,telephone,4,mar,92.0
25329,cellular,3,mar,133.0
25330,telephone,8,apr,236.0
25331,cellular,8,apr,393.0
25332,cellular,3,mar,229.0
25333,cellular,8,apr,1134.0
25334,cellular,8,apr,335.0
25335,telephone,8,apr,523.0
25336,cellular,8,apr,98.0
25337,cellular,20,apr,190.0
25338,cellular,8,apr,149.0
25339,cellular,8,apr,327.0
25340,cellular,20,apr,133.0
25341,cellular,8,apr,163.0
25342,cellular,7,apr,736.0
25343,cellular,7,apr,277.0
25344,cellular,7,apr,721.0
25345,cellular,5,mar,66.0
25346,cellular,7,apr,104.0
25347,telephone,5,mar,86.0
25348,cellular,6,apr,139.0
25349,telephone,20,apr,216.0
25350,telephone,5,mar,181.0
25351,telephone,6,apr,
25352,cellular,6,apr,97.0
25353,cellular,6,apr,211.0
25354,cellular,6,apr,158.0
25355,cellular,6,apr,635.0
25356,telephone,6,apr,172.0
25357,cellular,6,apr,156.0
25358,cellular,5,mar,90.0
25359,cellular,6,apr,112.0
25360,cellular,6,apr,61.0
25361,cellular,5,mar,90.0
25362,cellular,6,apr,190.0
25363,telephone,20,apr,137.0
25364,cellular,7,apr,148.0
25365,cellular,20,apr,194.0
25366,cellular,7,apr,355.0
25367,cellular,5,mar,61.0
25368,cellular,7,apr,60.0
25369,cellular,7,apr,43.0
25370,cellular,5,mar,63.0
25371,cellular,7,apr,465.0
25372,cellular,7,apr,72.0
25373,cellular,5,mar,64.0
25374,cellular,20,apr,335.0
25375,cellular,20,apr,96.0
25376,cellular,5,mar,168.0
25377,cellular,6,apr,1138.0
25378,cellular,20,apr,185.0
25379,cellular,5,mar,86.0
25380,cellular,1,apr,165.0
25381,cellular,20,apr,167.0
25382,cellular,8,apr,101.0
25383,cellular,30,mar,171.0
25384,cellular,18,mar,278.0
25385,telephone,27,mar,199.0
25386,cellular,27,mar,558.0
25387,cellular,20,apr,194.0
25388,cellular,18,mar,224.0
25389,cellular,18,mar,203.0
25390,cellular,27,mar,378.0
25391,cellular,19,mar,167.0
25392,cellular,27,mar,277.0
25393,cellular,19,mar,181.0
25394,cellular,19,mar,220.0
25395,cellular,20,mar,93.0
25396,cellular,27,mar,102.0
25397,cellular,20,apr,453.0
25398,cellular,27,mar,164.0
25399,cellular,18,mar,140.0
25400,cellular,18,mar,159.0
25401,cellular,18,mar,236.0
25402,cellular,27,mar,347.0
25403,cellular,17,mar,220.0
25404,cellular,20,apr,267.0
25405,cellular,17,mar,133.0
25406,cellular,17,mar,178.0
25407,cellular,30,mar,253.0
25408,cellular,30,mar,
25409,cellular,17,mar,187.0
25410,cellular,17,mar,136.0
25411,cellular,27,mar,271.0
25412,cellular,17,mar,325.0
25413,telephone,27,mar,234.0
25414,cellular,17,mar,299.0
25415,cellular,27,mar,166.0
25416,cellular,17,mar,159.0
25417,telephone,27,mar,124.0
25418,cellular,23,mar,47.0
25419,cellular,27,mar,300.0
25420,cellular,24,mar,116.0
25421,cellular,20,apr,416.0
25422,cellular,20,apr,120.0
25423,cellular,24,mar,74.0
25424,telephone,24,mar,58.0
25425,cellular,25,mar,411.0
25426,cellular,25,mar,278.0
25427,cellular,24,mar,125.0
25428,cellular,26,mar,200.0
25429,cellular,25,mar,96.0
25430,cellular,24,mar,170.0
25431,cellular,24,mar,269.0
25432,cellular,25,mar,78.0
25433,cellular,20,apr,66.0
25434,cellular,25,mar,115.0
25435,cellular,24,mar,132.0
25436,cellular,26,mar,143.0
25437,telephone,27,mar,515.0
25438,cellular,26,mar,439.0
25439,cellular,23,mar,415.0
25440,cellular,20,apr,92.0
25441,cellular,26,mar,181.0
25442,cellular,23,mar,233.0
25443,cellular,23,mar,115.0
25444,cellular,23,mar,269.0
25445,cellular,26,mar,86.0
25446,cellular,26,mar,131.0
25447,cellular,23,mar,83.0
25448,cellular,26,mar,475.0
25449,cellular,24,mar,136.0
25450,cellular,24,mar,89.0
25451,cellular,26,mar,267.0
25452,cellular,24,mar,81.0
25453,cellular,30,mar,57.0
25454,cellular,17,mar,406.0
25455,cellular,20,apr,325.0
25456,cellular,17,mar,163.0
25457,cellular,12,mar,71.0
25458,cellular,31,mar,829.0
25459,cellular,20,apr,268.0
25460,cellular,12,mar,58.0
25461,cellular,20,apr,247.0
25462,cellular,20,apr,98.0
25463,cellular,20,apr,148.0
25464,cellular,12,mar,2330.0
25465,cellular,20,apr,97.0
25466,cellular,12,mar,80.0
25467,cellular,12,mar,80.0
25468,cellular,20,apr,207.0
25469,cellular,31,mar,494.0
25470,cellular,20,apr,185.0
25471,cellular,20,apr,112.0
25472,cellular,12,mar,56.0
25473,cellular,1,apr,351.0
25474,cellular,11,mar,203.0
25475,cellular,11,mar,796.0
25476,cellular,10,mar,159.0
25477,cellular,10,mar,70.0
25478,telephone,10,mar,230.0
25479,cellular,11,mar,60.0
25480,cellular,11,mar,266.0
25481,cellular,11,mar,95.0
25482,cellular,11,mar,101.0
25483,cellular,11,mar,188.0
25484,cellular,11,mar,96.0
25485,cellular,11,mar,74.0
25486,cellular,11,mar,126.0
25487,cellular,11,mar,323.0
25488,cellular,11,mar,101.0
25489,cellular,11,mar,103.0
25490,telephone,20,apr,116.0
25491,cellular,20,apr,111.0
25492,cellular,20,apr,241.0
25493,telephone,16,mar,80.0
25494,cellular,20,apr,168.0
25495,cellular,20,apr,45.0
25496,cellular,13,mar,296.0
25497,cellular,16,mar,61.0
25498,cellular,30,mar,167.0
25499,cellular,30,mar,517.0
25500,cellular,30,mar,364.0
25501,cellular,12,mar,85.0
25502,cellular,16,mar,93.0
25503,cellular,30,mar,95.0
25504,telephone,16,mar,147.0
25505,cellular,16,mar,83.0
25506,cellular,16,mar,392.0
25507,cellular,17,mar,74.0
25508,cellular,13,mar,432.0
25509,cellular,30,mar,78.0
25510,cellular,20,apr,163.0
25511,cellular,12,mar,1209.0
25512,cellular,12,mar,119.0
25513,cellular,12,mar,156.0
25514,cellular,31,mar,158.0
25515,cellular,20,apr,333.0
25516,cellular,12,mar,120.0
25517,cellular,12,mar,139.0
25518,cellular,20,apr,169.0
25519,cellular,30,mar,1081.0
25520,cellular,20,apr,345.0
25521,cellular,20,apr,163.0
25522,cellular,20,apr,517.0
25523,cellular,30,mar,52.0
25524,cellular,20,apr,103.0
25525,telephone,30,mar,163.0
25526,cellular,8,apr,281.0
25527,cellular,8,apr,125.0
25528,cellular,17,apr,40.0
25529,cellular,17,apr,150.0
25530,cellular,17,apr,378.0
25531,cellular,16,apr,35.0
25532,cellular,16,apr,316.0
25533,cellular,16,apr,443.0
25534,cellular,16,apr,58.0
25535,cellular,17,apr,278.0
25536,cellular,27,feb,123.0
25537,cellular,27,feb,74.0
25538,cellular,27,feb,48.0
25539,telephone,27,feb,429.0
25540,cellular,27,feb,154.0
25541,cellular,16,apr,124.0
25542,cellular,16,apr,67.0
25543,telephone,16,apr,122.0
25544,cellular,16,apr,334.0
25545,cellular,16,apr,495.0
25546,cellular,26,feb,79.0
25547,cellular,20,apr,39.0
25548,cellular,16,apr,165.0
25549,cellular,16,apr,76.0
25550,cellular,26,feb,210.0
25551,cellular,17,apr,771.0
25552,telephone,16,apr,159.0
25553,cellular,26,feb,112.0
25554,cellular,17,apr,170.0
25555,cellular,26,feb,
25556,telephone,26,feb,232.0
25557,cellular,16,apr,117.0
25558,cellular,16,apr,298.0
25559,telephone,26,feb,29.0
25560,telephone,16,apr,1366.0
25561,cellular,17,apr,95.0
25562,cellular,16,apr,176.0
25563,cellular,27,feb,194.0
25564,cellular,17,apr,140.0
25565,cellular,17,apr,335.0
25566,telephone,27,feb,49.0
25567,telephone,17,apr,394.0
25568,cellular,15,apr,82.0
25569,cellular,15,apr,437.0
25570,cellular,15,apr,120.0
25571,cellular,15,apr,125.0
25572,cellular,15,apr,171.0
25573,cellular,15,apr,389.0
25574,cellular,15,apr,469.0
25575,cellular,15,apr,187.0
25576,telephone,17,apr,100.0
25577,cellular,27,feb,115.0
25578,cellular,15,apr,110.0
25579,cellular,15,apr,85.0
25580,cellular,15,apr,166.0
25581,telephone,15,apr,170.0
25582,cellular,15,apr,99.0
25583,cellular,27,feb,192.0
25584,cellular,27,feb,204.0
25585,cellular,27,feb,172.0
25586,cellular,16,apr,78.0
25587,cellular,16,apr,144.0
25588,cellular,16,apr,838.0
25589,cellular,16,apr,87.0
25590,cellular,15,apr,264.0
25591,cellular,17,apr,224.0
25592,cellular,15,apr,54.0
25593,cellular,15,apr,162.0
25594,telephone,15,apr,358.0
25595,cellular,17,apr,342.0
25596,telephone,15,apr,85.0
25597,telephone,15,apr,117.0
25598,cellular,27,feb,131.0
25599,cellular,16,apr,281.0
25600,cellular,26,feb,51.0
25601,cellular,15,apr,609.0
25602,cellular,16,apr,667.0
25603,telephone,21,apr,137.0
25604,cellular,21,apr,242.0
25605,cellular,19,feb,268.0
25606,cellular,16,apr,299.0
25607,telephone,21,apr,847.0
25608,cellular,21,apr,158.0
25609,cellular,21,apr,149.0
25610,cellular,21,apr,446.0
25611,cellular,21,apr,464.0
25612,cellular,16,apr,408.0
25613,cellular,21,apr,645.0
25614,telephone,21,apr,110.0
25615,cellular,21,apr,243.0
25616,cellular,21,apr,211.0
25617,cellular,21,apr,252.0
25618,cellular,17,apr,41.0
25619,cellular,21,apr,278.0
25620,cellular,16,apr,161.0
25621,telephone,22,apr,94.0
25622,telephone,22,apr,186.0
25623,cellular,18,feb,209.0
25624,cellular,22,apr,79.0
25625,telephone,22,apr,220.0
25626,cellular,22,apr,71.0
25627,cellular,19,feb,260.0
25628,cellular,22,apr,99.0
25629,cellular,17,apr,280.0
25630,cellular,19,feb,134.0
25631,cellular,22,apr,183.0
25632,telephone,17,apr,130.0
25633,cellular,21,apr,65.0
25634,cellular,21,apr,204.0
25635,cellular,19,feb,78.0
25636,cellular,21,apr,164.0
25637,cellular,17,apr,346.0
25638,cellular,21,apr,100.0
25639,cellular,17,apr,93.0
25640,cellular,21,apr,71.0
25641,telephone,26,feb,418.0
25642,cellular,17,apr,188.0
25643,cellular,16,apr,96.0
25644,telephone,16,apr,130.0
25645,cellular,26,feb,90.0
25646,cellular,16,apr,127.0
25647,cellular,17,apr,149.0
25648,cellular,26,feb,141.0
25649,cellular,26,feb,88.0
25650,cellular,16,apr,198.0
25651,cellular,26,feb,100.0
25652,cellular,16,apr,114.0
25653,cellular,16,apr,266.0
25654,telephone,26,feb,361.0
25655,telephone,26,feb,367.0
25656,telephone,21,apr,222.0
25657,cellular,21,apr,274.0
25658,cellular,19,feb,654.0
25659,cellular,21,apr,219.0
25660,telephone,26,feb,37.0
25661,telephone,21,apr,396.0
25662,telephone,21,apr,207.0
25663,telephone,21,apr,1348.0
25664,cellular,21,apr,336.0
25665,cellular,21,apr,110.0
25666,cellular,21,apr,142.0
25667,cellular,26,feb,152.0
25668,cellular,16,apr,132.0
25669,cellular,17,apr,333.0
25670,cellular,17,apr,108.0
25671,cellular,21,apr,159.0
25672,cellular,15,apr,134.0
25673,cellular,17,apr,211.0
25674,telephone,8,apr,185.0
25675,telephone,20,apr,169.0
25676,cellular,9,apr,184.0
25677,cellular,9,apr,104.0
25678,cellular,9,apr,159.0
25679,telephone,2,mar,39.0
25680,cellular,9,apr,109.0
25681,cellular,3,mar,143.0
25682,cellular,9,apr,230.0
25683,cellular,9,apr,429.0
25684,cellular,9,apr,304.0
25685,telephone,9,apr,126.0
25686,cellular,9,apr,527.0
25687,cellular,9,apr,311.0
25688,cellular,3,mar,133.0
25689,cellular,3,mar,83.0
25690,cellular,3,mar,212.0
25691,cellular,9,apr,188.0
25692,telephone,2,mar,382.0
25693,telephone,9,apr,327.0
25694,cellular,9,apr,98.0
25695,cellular,2,mar,56.0
25696,cellular,2,mar,1447.0
25697,cellular,20,apr,122.0
25698,cellular,20,apr,60.0
25699,cellular,13,apr,244.0
25700,cellular,20,apr,227.0
25701,cellular,9,apr,152.0
25702,cellular,9,apr,179.0
25703,cellular,9,apr,106.0
25704,cellular,2,mar,131.0
25705,cellular,9,apr,245.0
25706,cellular,9,apr,233.0
25707,cellular,9,apr,504.0
25708,cellular,2,mar,136.0
25709,cellular,3,mar,499.0
25710,cellular,9,apr,394.0
25711,cellular,3,mar,350.0
25712,cellular,3,mar,87.0
25713,cellular,3,mar,96.0
25714,cellular,8,apr,216.0
25715,cellular,8,apr,250.0
25716,cellular,8,apr,74.0
25717,cellular,20,apr,275.0
25718,cellular,8,apr,58.0
25719,cellular,8,apr,167.0
25720,cellular,20,apr,108.0
25721,cellular,8,apr,209.0
25722,cellular,8,apr,321.0
25723,cellular,8,apr,195.0
25724,cellular,8,apr,83.0
25725,cellular,8,apr,114.0
25726,cellular,8,apr,245.0
25727,cellular,3,mar,305.0
25728,cellular,20,apr,128.0
25729,cellular,9,apr,125.0
25730,cellular,8,apr,350.0
25731,cellular,9,apr,125.0
25732,cellular,3,mar,103.0
25733,cellular,9,apr,162.0
25734,cellular,8,apr,124.0
25735,cellular,20,apr,96.0
25736,cellular,3,mar,426.0
25737,cellular,8,apr,142.0
25738,cellular,8,apr,104.0
25739,cellular,8,apr,548.0
25740,cellular,20,apr,245.0
25741,cellular,8,apr,179.0
25742,cellular,8,apr,143.0
25743,cellular,3,mar,
25744,cellular,8,apr,108.0
25745,cellular,2,mar,59.0
25746,cellular,2,mar,120.0
